protocol_type,service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
2,11,9,507,97,0,0,0,74,1,100,0,0,0,0,1
1,17,5,0,0,0,43,31,75,0,23,63,30,0,0,0
1,50,9,122,707,1,0,0,47,52,67,0,0,0,0,1
1,19,9,323,0,1,0,0,75,0,100,0,0,24,2,0
2,45,9,373,0,0,1,0,73,3,37,0,0,46,0,0
1,45,5,0,0,0,43,31,9,7,8,63,43,0,0,0
1,22,9,453,198,1,0,0,75,0,100,1,1,0,0,1
1,50,2,0,0,0,0,0,75,0,41,0,0,2,3,1
2,11,9,505,878,0,0,0,75,0,100,0,0,0,0,1
1,22,9,379,1151,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,13,6,8,63,43,0,0,0
1,22,9,339,305,1,0,0,75,0,96,0,0,0,0,1
1,22,5,0,0,0,43,31,56,21,23,63,43,0,0,0
1,50,9,378,700,1,0,0,75,0,51,1,0,0,0,1
1,50,2,0,0,0,0,0,1,6,1,0,0,97,61,0
1,45,5,0,0,0,43,31,3,7,1,63,43,0,0,0
1,22,9,529,1196,1,0,0,75,0,100,0,0,2,2,0
1,22,9,410,296,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,1,7,5,63,43,0,0,0
1,22,9,337,123,1,0,0,75,0,100,0,0,0,0,1
1,22,9,289,1083,1,0,0,75,0,100,0,0,0,0,1
1,22,9,388,1223,1,0,0,75,0,100,0,0,0,0,1
1,38,5,0,0,0,43,31,10,5,9,63,43,0,0,0
2,40,9,522,834,0,0,0,75,0,100,0,0,0,0,1
1,22,9,416,435,1,0,0,75,0,100,0,0,0,0,1
0,14,9,17,0,0,0,0,75,0,73,0,0,0,0,0
1,22,5,0,0,0,43,31,33,10,25,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,40,1,0,0,0,20,0,0,52,0,21,0,75,61,0
1,22,9,453,121,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,10,0,1,52,0,7,0,60,61,0
1,4,5,0,0,0,43,31,18,5,10,63,43,0,0,0
1,3,9,2,763,0,0,0,75,0,3,0,0,3,0,1
1,22,9,408,194,1,0,0,75,0,100,0,0,0,0,1
1,19,9,16,0,1,0,0,75,0,38,0,0,0,0,1
1,45,5,0,0,0,43,31,5,6,4,63,43,0,0,0
1,5,1,0,0,0,0,0,15,6,7,0,0,97,61,0
1,45,1,0,0,0,1,0,1,52,0,0,0,46,61,0
1,22,9,323,327,1,0,0,75,0,100,1,1,0,0,1
1,31,5,0,0,0,43,31,1,6,1,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,97,4,1
1,22,9,414,694,1,0,0,75,0,97,0,0,0,0,1
1,45,5,0,0,0,43,31,3,7,1,63,43,0,0,0
1,50,9,599,719,1,0,0,75,0,41,0,0,0,0,1
1,4,5,0,0,0,43,31,3,6,4,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,304,993,1,0,0,75,0,100,0,0,0,0,1
1,22,9,306,1081,1,0,0,75,0,100,0,0,1,0,1
2,11,9,502,254,0,0,0,75,0,100,0,0,0,0,1
1,50,9,614,727,1,0,0,75,0,60,0,0,0,0,1
1,45,5,0,0,0,43,31,1,6,7,63,43,0,0,0
1,22,5,0,0,0,43,31,34,10,25,63,43,0,0,0
2,11,9,502,47,0,0,0,75,0,100,0,0,0,0,1
1,23,5,0,0,0,43,31,1,7,0,63,43,0,0,0
1,22,9,277,410,1,0,0,75,0,100,0,0,0,0,1
2,40,9,151,0,0,0,0,75,0,1,0,0,0,0,1
1,50,9,531,907,1,0,0,75,0,18,3,0,67,0,1
1,45,5,0,0,0,43,31,11,5,5,63,43,0,0,0
1,17,5,0,0,0,43,31,27,5,23,63,43,0,0,0
1,19,9,422,0,0,0,0,57,45,10,0,0,0,0,1
0,14,9,154,0,0,0,0,75,0,5,0,0,0,0,0
1,17,5,0,0,0,43,31,7,5,8,63,43,0,0,0
1,22,9,446,597,1,0,0,75,0,100,0,0,0,0,1
1,58,5,0,0,0,43,31,7,5,7,63,43,0,0,0
1,5,5,0,0,0,43,31,1,5,1,63,43,0,0,0
1,22,9,260,1222,1,0,0,75,0,100,0,0,0,0,1
1,22,9,276,576,1,0,0,75,0,100,0,0,0,0,1
1,26,5,0,0,0,43,31,10,6,5,63,43,0,0,0
1,22,9,431,579,1,0,0,75,0,99,0,0,0,0,1
1,6,5,0,0,0,43,31,1,9,0,63,43,0,0,0
1,22,5,0,0,0,43,31,32,9,25,63,43,0,0,0
1,22,9,315,1112,1,0,0,75,0,100,0,0,0,0,1
1,22,9,459,852,1,0,0,75,0,100,0,0,0,0,1
1,22,9,400,908,1,0,0,75,0,100,0,0,0,0,1
2,11,9,411,0,0,0,0,75,0,50,0,0,0,0,1
1,22,9,293,1045,1,0,0,75,0,100,0,1,1,1,1
1,22,9,256,291,1,0,0,75,0,100,0,0,0,0,1
1,19,9,541,0,1,0,0,75,0,55,0,0,0,0,1
1,45,5,0,0,0,43,31,4,7,1,63,43,0,0,0
1,22,9,443,329,1,0,0,75,0,100,0,0,0,0,1
1,24,5,0,0,0,43,31,7,5,8,63,43,0,0,0
1,22,9,285,831,1,0,0,75,0,100,0,0,0,0,1
1,50,9,79,615,1,0,0,75,0,80,0,0,0,0,1
1,45,1,0,0,0,9,0,0,52,0,7,0,73,61,0
1,22,9,381,1064,1,5,4,75,0,100,0,0,0,0,1
1,50,9,550,707,1,0,0,75,0,97,0,0,0,0,1
1,45,5,0,0,0,43,31,7,7,5,63,43,0,0,0
1,18,9,530,321,0,0,0,75,0,26,2,8,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,60,1
1,45,5,0,0,0,43,31,24,6,1,63,43,0,0,0
1,52,5,0,0,0,43,31,2,6,0,63,43,0,0,0
1,50,9,111,712,1,0,0,75,0,79,0,0,0,0,1
1,22,9,398,289,1,0,0,75,0,100,0,0,0,0,1
0,13,9,220,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,452,1134,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,15,6,7,63,43,0,0,0
2,11,9,509,897,0,0,0,75,0,100,0,0,0,0,1
1,51,5,0,0,0,43,31,38,23,2,63,43,0,0,0
1,45,1,0,0,0,0,0,6,6,7,0,0,97,61,0
1,45,5,0,0,0,43,31,10,6,11,63,43,0,0,0
2,11,9,501,1160,0,0,0,75,1,100,0,0,0,0,1
1,22,9,304,453,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,11,8,2,63,43,0,0,0
1,45,5,0,0,0,43,31,8,7,6,63,43,0,0,0
1,50,9,30,843,1,0,0,75,0,16,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
2,11,9,460,1268,0,0,0,75,0,63,0,0,0,0,1
1,22,9,400,122,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,51,5,0,0,0,43,31,15,6,7,63,43,0,0,0
1,10,9,513,932,1,0,0,1,4,0,0,0,0,0,1
0,59,9,603,0,0,0,0,40,10,6,0,0,0,0,1
1,50,9,54,195,1,0,0,75,0,62,0,0,1,2,1
1,22,9,407,309,1,0,0,75,0,100,0,18,0,14,1
1,22,9,288,1043,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,70,11,7,63,43,0,0,0
1,22,9,453,233,1,0,0,75,0,100,0,0,2,2,1
1,30,5,0,0,0,43,31,21,5,9,63,43,0,0,0
1,45,4,0,0,0,0,0,75,0,1,0,0,97,61,0
1,22,9,321,461,1,0,0,75,0,100,0,0,0,0,1
1,29,5,0,0,0,43,31,7,7,5,63,43,0,0,0
1,45,5,0,0,0,43,31,10,5,7,63,43,0,0,0
1,22,9,272,326,1,0,0,75,0,100,0,0,0,0,1
1,6,5,0,0,0,43,31,2,6,1,63,43,0,0,0
1,45,5,0,0,0,43,31,15,7,1,63,43,0,0,0
2,11,9,509,897,0,0,0,20,33,96,0,0,0,0,1
1,45,5,0,0,0,43,31,12,5,4,63,43,0,0,0
1,50,9,617,702,1,0,0,75,0,93,0,0,0,0,1
1,22,9,310,287,1,0,0,75,0,100,0,0,0,0,1
1,28,5,0,0,0,43,31,4,7,1,63,43,0,0,0
1,22,9,316,1025,1,0,0,75,0,100,0,0,0,0,1
2,45,9,23,238,0,0,0,75,0,80,0,0,0,0,1
1,32,5,0,0,0,43,31,3,7,2,63,43,0,0,0
1,50,8,160,771,1,43,31,75,0,32,2,1,0,0,1
1,17,5,0,0,0,43,31,7,6,7,63,43,0,0,0
1,18,9,88,524,1,0,0,75,0,1,1,0,1,0,0
1,50,5,0,0,0,43,31,0,7,0,63,43,0,0,0
1,22,9,404,582,1,0,0,75,0,98,0,0,0,0,1
1,22,9,395,691,1,25,21,75,0,100,0,0,0,0,1
1,22,9,402,1078,1,0,0,75,0,100,0,0,0,0,1
1,22,9,286,269,1,0,0,75,0,100,0,0,0,0,1
1,50,9,643,891,1,0,0,75,0,12,43,0,0,0,1
1,45,5,0,0,0,43,31,3,6,4,63,43,0,0,0
1,22,9,249,1263,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,11,7,2,63,43,0,0,0
1,30,5,0,0,0,43,31,4,6,2,63,43,0,0,0
1,22,9,426,1259,1,0,0,75,0,100,3,1,0,0,1
1,12,5,0,0,0,43,31,6,5,1,63,43,0,0,0
1,22,9,293,884,1,0,0,75,0,100,0,0,0,0,1
1,17,5,0,0,0,43,31,8,4,9,63,43,0,0,0
1,22,9,264,1141,1,0,0,75,0,100,0,0,0,0,1
1,33,1,0,0,0,0,0,1,7,0,0,0,97,61,0
1,43,9,488,152,1,0,0,75,0,5,0,0,0,0,1
0,13,9,397,0,0,0,0,75,0,98,0,0,0,0,1
1,22,9,301,327,1,0,0,75,0,100,0,0,0,0,1
1,19,9,477,0,1,0,0,75,0,62,0,1,0,0,1
1,22,9,412,694,1,0,0,75,0,77,0,0,0,0,1
1,22,9,419,1120,1,0,0,75,0,100,0,0,0,0,1
1,50,9,187,725,1,0,0,75,0,62,2,2,0,0,1
1,50,9,148,700,1,0,0,75,0,43,0,0,0,0,1
1,45,1,0,0,0,2,0,1,52,0,1,0,65,61,0
1,40,4,1,0,0,0,0,75,0,1,0,0,97,61,0
1,50,9,205,880,1,0,0,75,0,95,0,0,0,0,1
1,61,1,0,0,0,0,0,2,6,2,0,0,97,61,0
1,19,9,590,0,1,0,0,75,0,58,1,1,0,0,1
1,40,1,0,0,0,9,0,0,52,0,9,0,88,61,0
1,58,2,0,0,0,0,0,9,6,7,0,0,97,61,0
1,37,5,0,0,0,43,31,13,6,7,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,97,61,1
1,4,4,1,0,0,0,0,75,0,1,0,0,97,61,0
1,45,5,0,0,0,43,31,14,5,10,63,43,0,0,0
1,22,9,401,537,1,0,0,75,0,77,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,61,1
1,22,9,269,608,1,0,0,75,0,100,0,0,0,0,1
1,62,5,0,0,0,43,31,3,5,3,63,43,0,0,0
1,22,9,341,274,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,22,6,8,63,43,0,0,0
1,22,9,199,183,1,0,0,75,0,100,0,0,91,58,1
2,11,9,386,0,0,0,0,75,0,9,1,0,0,0,1
1,25,5,0,0,0,43,31,5,7,5,63,43,0,0,0
2,11,9,20,0,0,0,0,75,0,60,0,0,0,0,1
0,14,9,523,0,0,0,0,75,0,100,0,0,0,0,0
1,45,1,0,0,0,0,0,0,40,0,0,0,97,61,0
1,22,9,293,614,1,0,0,75,0,100,0,0,0,0,1
1,22,9,262,1027,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,5,5,0,0,0,43,31,5,7,2,63,43,0,0,0
1,22,9,450,868,1,0,0,75,0,100,0,0,0,0,1
1,18,9,306,1153,1,0,0,75,0,11,0,0,0,0,1
1,50,9,336,815,1,0,0,75,0,1,61,0,0,0,1
1,43,9,460,152,1,0,0,75,0,3,0,0,0,0,1
1,22,9,432,598,1,0,0,75,0,93,0,0,0,0,1
1,17,5,0,0,0,43,31,33,11,28,63,43,0,0,0
2,11,9,507,1132,0,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,6,7,5,63,43,0,0,0
0,59,9,603,0,0,0,0,43,12,3,0,0,0,0,1
1,22,9,456,1181,1,0,0,75,0,100,0,0,0,0,1
1,19,9,261,0,0,0,0,75,0,28,0,0,0,0,1
1,10,5,0,0,0,43,31,8,7,8,63,43,0,0,0
2,39,9,513,918,0,0,0,75,0,2,0,0,0,0,1
1,40,1,0,0,0,0,0,75,0,100,0,0,97,61,1
1,22,9,289,850,1,0,0,75,0,100,0,0,4,4,1
1,50,9,33,702,1,0,0,75,0,58,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,45,5,0,0,0,43,31,10,5,4,63,43,0,0,0
1,22,9,405,582,1,0,0,75,0,97,0,0,0,0,1
1,22,9,476,636,1,0,0,75,0,100,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,61,1
1,62,5,0,0,0,43,31,10,5,9,63,43,0,0,0
1,45,5,0,0,0,43,31,3,7,7,63,43,0,0,0
1,20,5,0,0,0,43,31,5,6,4,63,43,0,0,0
2,11,9,501,862,0,0,0,75,0,97,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,60,1
1,19,5,0,0,0,43,31,59,38,24,63,43,0,0,0
1,22,9,286,539,1,0,0,75,0,100,0,0,0,0,1
1,50,9,641,701,1,0,0,75,0,64,0,0,0,0,1
1,19,9,481,0,1,0,0,75,0,35,0,0,3,0,1
1,20,5,0,0,0,43,31,4,6,5,63,43,0,0,0
1,34,1,0,0,0,0,0,5,7,3,0,0,97,61,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,50,9,171,825,1,0,0,75,0,67,0,0,0,0,1
1,22,9,276,184,1,0,0,75,0,100,0,0,0,0,1
1,45,4,1,0,0,0,0,75,0,1,0,0,97,61,0
1,21,5,0,0,0,43,31,0,6,2,63,43,0,0,0
1,24,5,0,0,0,43,31,5,6,2,63,43,0,0,0
1,22,9,393,263,1,0,0,75,0,100,0,0,0,0,1
0,14,9,17,0,0,0,0,75,0,100,0,0,0,0,0
2,45,9,23,231,0,0,0,25,38,94,0,0,0,0,1
1,17,5,0,0,0,43,31,5,5,6,63,43,0,0,0
1,22,9,304,1185,1,19,14,75,0,100,3,1,0,1,1
1,3,5,0,0,0,43,31,7,4,7,63,43,0,0,0
1,62,5,0,0,0,43,31,1,7,1,63,43,0,0,0
1,45,1,0,0,0,0,0,16,6,7,0,0,97,61,0
1,22,1,0,0,0,0,0,7,6,7,0,0,97,61,0
1,2,5,0,0,0,43,31,0,5,0,63,43,0,0,0
1,22,9,412,548,1,0,0,75,0,100,0,0,0,0,1
2,39,9,513,918,0,0,0,75,0,39,0,0,0,0,1
1,62,5,0,0,0,43,31,1,6,1,63,43,0,0,0
1,10,5,0,0,0,43,31,6,7,6,63,43,0,0,0
1,22,9,421,809,1,0,0,75,0,100,0,0,0,0,1
1,50,9,213,712,1,0,0,75,0,63,0,1,0,0,1
1,22,9,239,534,1,0,0,75,0,100,0,1,0,0,1
1,6,5,0,0,0,43,31,2,7,2,63,43,0,0,0
1,56,5,0,0,0,43,31,23,5,20,63,43,0,0,0
1,22,9,490,1026,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,16,6,6,63,43,0,0,0
1,36,5,0,0,0,43,31,9,5,5,63,43,0,0,0
0,14,9,17,0,0,0,0,75,0,58,1,0,27,0,0
0,59,9,603,0,0,0,0,47,52,11,0,0,0,0,1
1,6,1,0,0,0,0,0,7,6,7,0,0,97,61,0
1,45,5,0,0,0,43,31,6,4,13,62,43,0,0,0
1,22,9,418,633,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,4,6,5,63,43,0,0,0
1,22,9,309,577,1,0,0,75,0,100,0,0,0,0,1
1,7,5,0,0,0,43,31,2,6,2,63,43,0,0,0
1,22,9,296,290,1,0,0,75,0,100,0,0,0,0,1
1,19,9,576,0,0,0,0,75,0,1,62,0,0,0,1
1,22,9,256,306,1,0,0,75,0,100,0,0,0,0,1
1,22,9,462,1167,1,0,0,75,0,100,0,0,0,0,1
1,19,9,442,0,1,0,0,75,0,100,0,0,0,0,0
1,45,5,0,0,0,43,31,1,7,7,63,43,0,0,0
1,60,2,0,0,0,0,0,2,7,1,0,0,97,61,0
2,11,9,507,158,0,0,0,75,0,98,0,0,0,0,1
1,22,9,441,215,1,0,0,75,0,100,3,0,0,0,1
1,40,1,0,0,0,16,0,0,52,0,2,0,95,61,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,462,673,1,0,0,75,0,100,0,0,0,0,1
0,59,9,556,0,0,0,0,22,22,6,0,0,0,0,1
1,33,4,0,0,0,0,0,75,0,0,0,0,56,61,0
1,45,5,0,0,0,43,31,6,6,2,63,43,0,0,0
1,0,6,503,903,1,43,31,75,0,13,9,27,0,0,1
1,17,9,611,244,0,0,0,75,0,16,34,34,0,0,1
1,17,9,658,193,0,0,0,75,0,3,1,0,1,0,1
1,56,9,190,498,1,0,0,75,0,100,0,0,0,0,1
1,22,9,407,600,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,5,4,5,63,43,0,0,0
1,50,9,224,790,1,0,0,75,0,64,0,0,0,0,1
1,19,9,533,0,1,0,0,75,0,52,0,0,0,0,1
1,45,5,0,0,0,43,31,5,6,4,63,43,0,0,0
1,45,5,0,0,0,43,31,1,7,4,63,43,0,0,0
1,22,9,279,9,1,0,0,75,0,100,0,0,0,0,1
1,22,9,407,1146,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,13,6,8,63,43,0,0,0
1,22,9,279,15,1,0,0,75,0,100,0,0,31,19,1
1,45,5,0,0,0,43,31,30,16,5,63,43,0,0,0
1,22,9,306,1028,1,0,0,75,0,100,0,0,0,0,1
1,22,9,222,14,1,24,19,75,0,100,1,0,0,0,1
1,22,9,377,548,1,0,0,75,0,100,0,0,0,0,1
1,17,5,0,0,0,43,31,5,7,4,63,43,0,0,0
1,18,9,147,857,1,0,0,75,0,25,0,0,0,0,1
2,11,9,505,166,0,0,0,75,0,88,0,0,8,0,1
1,10,5,0,0,0,43,31,5,6,4,63,43,0,0,0
1,56,5,0,0,0,40,31,24,9,20,63,43,0,0,0
0,13,9,220,0,0,0,0,75,0,100,0,0,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,97,35,1
1,22,9,435,99,1,24,17,75,0,100,25,0,0,0,1
0,14,9,17,0,0,0,0,75,0,60,0,0,0,0,0
0,14,9,17,0,0,0,0,75,0,50,0,0,0,0,0
1,22,9,302,792,1,0,0,75,0,100,0,0,0,0,1
2,45,9,1,0,0,0,0,62,25,4,0,0,14,0,0
1,22,7,529,1197,1,25,21,75,0,100,0,0,4,4,0
2,11,9,507,1160,0,0,0,75,0,100,0,0,0,0,1
1,45,10,0,0,0,43,31,47,52,8,44,43,0,0,0
1,17,9,658,852,0,0,0,75,0,1,0,0,81,0,1
1,22,9,288,299,1,0,0,75,0,100,0,0,0,0,1
1,22,9,372,1147,1,0,0,75,0,100,0,0,0,0,1
1,22,9,382,650,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,5,8,4,0,0,97,61,0
1,22,9,419,130,1,0,0,75,0,100,0,0,0,0,1
1,22,9,310,767,1,0,0,75,0,100,0,0,0,0,1
1,16,2,0,0,0,0,0,2,7,1,0,0,97,61,0
0,14,9,17,0,0,0,0,75,0,17,0,0,0,0,0
1,19,9,576,0,0,0,0,75,0,7,47,0,0,0,1
1,34,5,0,0,0,43,31,5,5,5,63,43,0,0,0
2,11,9,528,835,0,0,0,75,0,100,0,0,0,0,1
2,45,9,373,0,0,0,0,75,0,35,0,0,0,0,0
1,56,9,232,802,1,0,0,75,0,1,0,0,1,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,45,4,0,0,0,0,0,11,38,1,1,0,35,61,0
1,22,9,396,884,1,0,0,75,0,100,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,34,1
0,13,9,220,0,0,0,0,75,0,100,0,0,0,0,0
1,60,5,0,0,0,43,31,2,6,0,63,43,0,0,0
1,22,9,260,1052,1,0,0,75,0,100,0,0,0,1,1
1,19,5,0,0,0,43,31,20,8,19,57,10,0,0,0
1,22,9,400,858,1,0,0,75,0,100,0,0,0,0,1
1,22,9,483,907,1,0,0,75,0,100,0,0,8,45,1
1,22,9,264,429,1,0,0,75,0,100,0,0,0,0,1
1,22,9,381,996,1,0,0,75,0,100,0,0,0,0,1
1,5,5,0,0,0,43,31,9,6,7,63,43,0,0,0
1,19,9,662,0,1,0,0,75,0,35,0,0,0,0,1
1,45,5,0,0,0,43,31,7,5,6,63,43,0,0,0
1,51,5,0,0,0,43,31,3,6,7,63,43,0,0,0
1,22,9,529,1196,1,0,0,75,0,100,0,0,4,4,0
1,22,9,317,656,1,0,0,75,0,100,0,0,0,0,1
1,22,9,407,1068,1,0,0,75,0,100,1,0,0,0,1
1,35,5,0,0,0,43,31,1,8,1,63,43,0,0,0
1,22,9,348,5,1,0,0,75,0,100,0,0,0,0,1
1,22,9,376,899,1,0,0,75,0,100,0,0,0,0,1
1,22,9,390,496,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,24,1,0,0,0,0,0,4,6,4,0,0,97,61,0
1,37,5,0,0,0,43,31,10,6,5,63,43,0,0,0
1,22,9,284,104,1,0,0,75,0,100,0,0,0,0,1
2,11,9,502,36,0,0,0,75,0,99,0,0,0,0,1
2,11,9,507,196,0,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,3,6,6,63,43,0,0,0
1,45,1,0,0,0,0,0,16,6,5,0,0,97,61,0
1,45,5,0,0,0,43,31,17,8,7,63,43,0,0,0
2,11,9,98,888,0,0,0,75,0,95,0,0,0,0,1
1,22,9,237,186,1,0,0,75,0,100,0,0,0,0,1
2,11,9,509,1107,0,0,0,75,0,100,0,0,0,0,1
1,22,9,354,935,1,0,0,75,0,100,8,0,0,0,1
1,50,9,135,701,1,0,0,75,0,54,1,1,0,0,1
1,22,9,309,317,1,0,0,75,0,100,0,0,0,0,1
1,22,9,516,1248,1,0,0,75,0,100,0,0,0,0,1
1,22,9,374,522,1,0,0,75,0,100,0,0,0,0,1
1,22,9,472,927,1,0,0,75,0,100,0,0,0,0,1
1,22,9,458,1184,1,0,0,75,0,100,1,1,2,2,1
1,18,2,0,0,0,0,0,1,6,1,0,0,97,61,0
1,50,9,87,499,1,0,0,75,0,27,0,0,56,0,1
1,62,1,0,0,0,0,0,0,7,0,0,0,97,61,0
1,19,9,526,0,1,0,0,75,0,17,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,9,5,0,0,0,43,31,2,7,2,63,43,0,0,0
1,45,5,0,0,0,43,31,2,6,3,63,43,0,0,0
1,28,1,0,0,0,0,0,5,6,6,0,0,97,61,0
1,22,9,465,1225,1,0,0,75,0,100,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,83,0,0,81,61,1
1,45,5,0,0,0,43,31,1,7,7,63,43,0,0,0
1,3,5,0,0,0,43,31,3,7,1,63,43,0,0,0
2,11,9,507,182,0,0,0,75,0,100,0,0,0,0,1
2,45,9,23,238,0,0,0,75,0,96,0,0,0,0,1
1,55,5,0,0,0,43,31,4,7,4,63,43,0,0,0
1,22,9,435,206,1,0,0,75,0,100,0,0,0,0,1
1,2,5,0,0,0,43,31,8,5,9,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,97,61,1
2,11,9,509,60,0,0,0,75,0,93,0,0,0,0,1
1,0,4,218,1293,0,0,0,75,0,26,0,0,25,61,1
1,19,9,647,0,1,0,0,75,0,100,0,0,0,0,1
1,27,5,0,0,0,43,31,3,5,2,63,43,0,0,0
1,50,9,66,781,1,0,0,75,0,100,0,0,0,4,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,45,5,0,0,0,43,31,13,6,2,63,43,0,0,0
1,40,4,1,0,0,0,0,75,0,1,0,0,97,61,0
2,11,9,509,897,0,0,0,75,0,65,0,0,0,0,1
0,13,9,220,0,0,0,0,75,0,100,0,0,0,0,0
1,24,5,0,0,0,43,31,6,5,5,63,43,0,0,0
1,55,5,0,0,0,43,31,4,8,3,63,43,0,0,0
1,22,9,289,237,1,0,0,75,0,100,0,0,0,0,1
1,17,5,0,0,0,43,31,8,6,8,63,43,0,0,0
1,56,5,0,0,0,43,31,11,6,3,63,43,0,0,0
1,22,9,308,386,1,0,0,75,0,100,0,0,0,0,1
1,56,5,0,0,0,43,31,6,7,5,63,43,0,0,0
1,18,9,450,39,1,0,0,75,0,100,0,0,0,0,1
1,22,9,379,666,1,0,0,75,0,100,0,0,0,0,1
1,19,5,0,0,0,43,31,23,6,24,63,43,0,0,0
1,45,5,0,0,0,43,31,6,6,5,63,43,0,0,0
1,0,4,629,1274,1,0,0,47,52,16,0,0,12,43,1
1,18,9,150,857,1,0,0,75,0,50,0,0,0,0,1
0,14,9,17,0,0,0,0,75,0,18,0,0,0,0,0
1,56,9,20,497,1,0,0,75,0,8,0,0,0,0,1
1,45,1,0,0,0,0,0,9,7,7,0,0,97,61,0
1,19,9,676,0,1,0,0,75,0,28,0,0,0,0,1
1,22,9,319,1059,1,0,0,75,0,100,0,0,0,0,1
1,22,9,308,846,1,25,21,75,0,100,1,1,0,0,1
1,19,6,651,0,1,7,6,75,0,35,2,4,0,0,1
2,11,9,505,140,0,0,0,75,0,100,0,0,0,0,1
1,22,9,321,108,1,0,0,75,0,100,0,0,0,0,1
0,14,9,17,0,0,0,0,75,0,95,0,0,0,0,0
1,22,9,374,717,1,0,0,75,0,100,0,0,0,0,1
0,14,9,17,0,0,0,0,75,0,70,0,0,0,0,0
1,19,9,493,0,0,0,0,75,0,17,0,0,5,0,1
1,45,5,0,0,0,43,31,10,6,6,63,43,0,0,0
1,22,9,374,1273,1,0,0,75,0,100,0,0,1,0,1
1,25,1,0,0,0,0,0,7,6,7,0,0,97,61,0
1,22,9,420,500,1,0,0,75,0,100,0,0,0,0,1
1,22,9,433,885,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,15,4,8,63,43,0,0,0
1,45,5,0,0,0,43,31,9,7,8,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,45,5,0,0,0,43,31,2,8,2,63,43,0,0,0
1,22,9,396,495,1,0,0,75,0,100,0,0,0,0,1
1,22,9,372,1236,1,0,0,75,0,100,0,0,2,1,1
2,45,9,373,0,0,0,0,72,5,15,0,0,63,0,0
1,52,5,0,0,0,43,31,10,5,4,63,43,0,0,0
2,45,9,373,0,0,0,0,75,0,3,2,0,0,0,0
2,11,9,507,1160,0,0,0,75,0,100,0,0,0,0,1
1,22,9,396,575,1,0,0,75,0,100,0,0,0,0,1
2,11,9,397,0,0,0,0,75,0,15,0,0,0,0,1
1,33,5,0,0,0,43,31,2,6,6,63,43,0,0,0
1,45,5,0,0,0,43,31,16,5,5,63,43,0,0,0
